日期,時段,進站,人次,lat,lon,id,氣溫(℃),相對溼度(%),降水量(mm)
2017-01-01,1,南港,151,25.052116,121.606686,C0A9G0,21.0,71,0.0
2017-01-01,2,南港,3,25.052116,121.606686,C0A9G0,21.0,71,0.0
2017-01-01,7,南港,97,25.052116,121.606686,C0A9G0,20.2,76,0.0
2017-01-01,8,南港,181,25.052116,121.606686,C0A9G0,21.0,72,0.0
2017-01-01,9,南港,274,25.052116,121.606686,C0A9G0,22.7,66,0.0
2017-01-01,10,南港,431,25.052116,121.606686,C0A9G0,24.0,62,0.0
2017-01-01,11,南港,597,25.052116,121.606686,C0A9G0,25.1,58,0.0
2017-01-01,12,南港,791,25.052116,121.606686,C0A9G0,25.6,55,0.0
2017-01-01,13,南港,748,25.052116,121.606686,C0A9G0,25.8,54,0.0
2017-01-01,14,南港,819,25.052116,121.606686,C0A9G0,26.5,53,0.0
2017-01-01,15,南港,955,25.052116,121.606686,C0A9G0,25.4,56,0.0
2017-01-01,16,南港,1026,25.052116,121.606686,C0A9G0,24.9,60,0.0
2017-01-01,17,南港,1019,25.052116,121.606686,C0A9G0,24.0,63,0.0
2017-01-01,18,南港,1092,25.052116,121.606686,C0A9G0,23.0,65,0.0
2017-01-01,19,南港,981,25.052116,121.606686,C0A9G0,22.5,68,0.0
2017-01-01,20,南港,903,25.052116,121.606686,C0A9G0,22.4,69,0.0
2017-01-01,21,南港,864,25.052116,121.606686,C0A9G0,22.2,68,0.0
2017-01-01,22,南港,876,25.052116,121.606686,C0A9G0,22.1,66,0.0
2017-01-01,23,南港,873,25.052116,121.606686,C0A9G0,22.4,62,0.0
2017-01-01,24,南港,371,25.052116,121.606686,C0A9G0,21.2,67,0.0
2017-01-02,1,南港,108,25.052116,121.606686,C0A9G0,19.8,75,0.0
2017-01-02,2,南港,1,25.052116,121.606686,C0A9G0,20.4,72,0.0
2017-01-02,6,南港,0,25.052116,121.606686,C0A9G0,18.4,85,0.0
2017-01-02,7,南港,80,25.052116,121.606686,C0A9G0,18.0,88,0.0
2017-01-02,8,南港,158,25.052116,121.606686,C0A9G0,18.8,83,0.0
2017-01-02,9,南港,275,25.052116,121.606686,C0A9G0,21.0,73,0.0
2017-01-02,10,南港,403,25.052116,121.606686,C0A9G0,21.7,68,0.0
2017-01-02,11,南港,632,25.052116,121.606686,C0A9G0,23.7,61,0.0
2017-01-02,12,南港,801,25.052116,121.606686,C0A9G0,24.9,55,0.0
2017-01-02,13,南港,758,25.052116,121.606686,C0A9G0,25.7,56,0.0
2017-01-02,14,南港,828,25.052116,121.606686,C0A9G0,25.1,59,0.0
2017-01-02,15,南港,1042,25.052116,121.606686,C0A9G0,24.5,65,0.0
2017-01-02,16,南港,1033,25.052116,121.606686,C0A9G0,23.6,71,0.0
2017-01-02,17,南港,1056,25.052116,121.606686,C0A9G0,22.7,75,0.0
2017-01-02,18,南港,1060,25.052116,121.606686,C0A9G0,22.2,79,0.0
2017-01-02,19,南港,1066,25.052116,121.606686,C0A9G0,21.6,83,0.0
2017-01-02,20,南港,954,25.052116,121.606686,C0A9G0,20.9,87,0.0
2017-01-02,21,南港,864,25.052116,121.606686,C0A9G0,20.5,90,0.0
2017-01-02,22,南港,842,25.052116,121.606686,C0A9G0,20.5,87,0.0
2017-01-02,23,南港,719,25.052116,121.606686,C0A9G0,20.4,85,0.0
2017-01-02,24,南港,370,25.052116,121.606686,C0A9G0,20.4,84,0.0
2017-01-03,1,南港,103,25.052116,121.606686,C0A9G0,20.4,85,0.0
2017-01-03,2,南港,2,25.052116,121.606686,C0A9G0,20.2,87,0.0
2017-01-03,6,南港,0,25.052116,121.606686,C0A9G0,20.0,93,0.0
2017-01-03,7,南港,222,25.052116,121.606686,C0A9G0,20.1,95,0.5
2017-01-03,8,南港,1050,25.052116,121.606686,C0A9G0,20.4,94,0.5
2017-01-03,9,南港,2304,25.052116,121.606686,C0A9G0,20.6,91,1.0
2017-01-03,10,南港,1109,25.052116,121.606686,C0A9G0,20.6,91,0.0
2017-01-03,11,南港,598,25.052116,121.606686,C0A9G0,20.7,90,0.0
2017-01-03,12,南港,465,25.052116,121.606686,C0A9G0,20.5,92,0.0
2017-01-03,13,南港,493,25.052116,121.606686,C0A9G0,20.9,90,0.0
2017-01-03,14,南港,576,25.052116,121.606686,C0A9G0,20.7,89,0.0
2017-01-03,15,南港,472,25.052116,121.606686,C0A9G0,20.1,93,0.5
2017-01-03,16,南港,461,25.052116,121.606686,C0A9G0,19.9,94,0.5
2017-01-03,17,南港,913,25.052116,121.606686,C0A9G0,19.9,94,0.5
2017-01-03,18,南港,1383,25.052116,121.606686,C0A9G0,19.9,94,0.0
2017-01-03,19,南港,2002,25.052116,121.606686,C0A9G0,20.1,93,0.0
2017-01-03,20,南港,1440,25.052116,121.606686,C0A9G0,20.1,92,0.0
2017-01-03,21,南港,818,25.052116,121.606686,C0A9G0,20.2,92,0.0
2017-01-03,22,南港,658,25.052116,121.606686,C0A9G0,20.4,92,0.0
2017-01-03,23,南港,510,25.052116,121.606686,C0A9G0,20.3,94,0.0
2017-01-03,24,南港,186,25.052116,121.606686,C0A9G0,20.5,93,0.0
2017-01-04,1,南港,70,25.052116,121.606686,C0A9G0,20.7,93,0.0
2017-01-04,2,南港,1,25.052116,121.606686,C0A9G0,20.8,93,0.0
2017-01-04,6,南港,0,25.052116,121.606686,C0A9G0,20.7,91,0.0
2017-01-04,7,南港,215,25.052116,121.606686,C0A9G0,20.6,92,0.0
2017-01-04,8,南港,1113,25.052116,121.606686,C0A9G0,21.0,91,0.0
2017-01-04,9,南港,2119,25.052116,121.606686,C0A9G0,22.6,85,0.0
2017-01-04,10,南港,1005,25.052116,121.606686,C0A9G0,24.1,76,0.0
2017-01-04,11,南港,569,25.052116,121.606686,C0A9G0,24.4,74,0.0
2017-01-04,12,南港,479,25.052116,121.606686,C0A9G0,24.9,68,0.0
2017-01-04,13,南港,497,25.052116,121.606686,C0A9G0,26.1,61,0.0
2017-01-04,14,南港,501,25.052116,121.606686,C0A9G0,26.3,59,0.0
2017-01-04,15,南港,450,25.052116,121.606686,C0A9G0,26.8,57,0.0
2017-01-04,16,南港,453,25.052116,121.606686,C0A9G0,26.1,59,0.0
2017-01-04,17,南港,882,25.052116,121.606686,C0A9G0,25.0,63,0.0
2017-01-04,18,南港,1306,25.052116,121.606686,C0A9G0,23.7,69,0.0
2017-01-04,19,南港,2040,25.052116,121.606686,C0A9G0,23.1,70,0.0
2017-01-04,20,南港,1424,25.052116,121.606686,C0A9G0,22.8,73,0.0
2017-01-04,21,南港,816,25.052116,121.606686,C0A9G0,22.7,75,0.0
2017-01-04,22,南港,713,25.052116,121.606686,C0A9G0,22.8,75,0.0
2017-01-04,23,南港,507,25.052116,121.606686,C0A9G0,22.7,76,0.0
2017-01-04,24,南港,226,25.052116,121.606686,C0A9G0,21.8,81,0.0
2017-01-05,1,南港,118,25.052116,121.606686,C0A9G0,21.2,83,0.0
2017-01-05,2,南港,1,25.052116,121.606686,C0A9G0,20.7,85,0.0
2017-01-05,6,南港,0,25.052116,121.606686,C0A9G0,19.1,91,0.0
2017-01-05,7,南港,201,25.052116,121.606686,C0A9G0,19.2,91,0.0
2017-01-05,8,南港,1042,25.052116,121.606686,C0A9G0,20.3,89,0.0
2017-01-05,9,南港,2107,25.052116,121.606686,C0A9G0,21.7,82,0.0
2017-01-05,10,南港,1050,25.052116,121.606686,C0A9G0,23.2,72,0.0
2017-01-05,11,南港,556,25.052116,121.606686,C0A9G0,24.1,70,0.0
2017-01-05,12,南港,449,25.052116,121.606686,C0A9G0,24.4,68,0.0
2017-01-05,13,南港,487,25.052116,121.606686,C0A9G0,24.6,67,0.0
2017-01-05,14,南港,510,25.052116,121.606686,C0A9G0,25.1,65,0.0
2017-01-05,15,南港,480,25.052116,121.606686,C0A9G0,24.8,66,0.0
2017-01-05,16,南港,472,25.052116,121.606686,C0A9G0,23.9,72,0.0
2017-01-05,17,南港,882,25.052116,121.606686,C0A9G0,23.7,71,0.0
2017-01-05,18,南港,1423,25.052116,121.606686,C0A9G0,23.1,73,0.0
2017-01-05,19,南港,1965,25.052116,121.606686,C0A9G0,22.8,71,0.0
2017-01-05,20,南港,1479,25.052116,121.606686,C0A9G0,22.1,85,0.0
2017-01-05,21,南港,778,25.052116,121.606686,C0A9G0,21.7,87,0.0
2017-01-05,22,南港,796,25.052116,121.606686,C0A9G0,21.7,85,0.0
2017-01-05,23,南港,587,25.052116,121.606686,C0A9G0,22.0,81,0.0
2017-01-05,24,南港,212,25.052116,121.606686,C0A9G0,21.9,82,0.0
2017-01-06,1,南港,148,25.052116,121.606686,C0A9G0,21.3,85,0.0
2017-01-06,2,南港,1,25.052116,121.606686,C0A9G0,20.7,88,0.0
2017-01-06,6,南港,0,25.052116,121.606686,C0A9G0,20.6,88,0.0
2017-01-06,7,南港,207,25.052116,121.606686,C0A9G0,20.5,88,0.0
2017-01-06,8,南港,1065,25.052116,121.606686,C0A9G0,20.6,88,0.0
2017-01-06,9,南港,2080,25.052116,121.606686,C0A9G0,21.2,85,0.0
2017-01-06,10,南港,993,25.052116,121.606686,C0A9G0,22.2,79,0.0
2017-01-06,11,南港,543,25.052116,121.606686,C0A9G0,23.6,72,0.0
2017-01-06,12,南港,455,25.052116,121.606686,C0A9G0,24.4,68,0.0
2017-01-06,13,南港,528,25.052116,121.606686,C0A9G0,24.2,69,0.0
2017-01-06,14,南港,638,25.052116,121.606686,C0A9G0,23.3,77,0.0
2017-01-06,15,南港,550,25.052116,121.606686,C0A9G0,22.9,81,0.0
2017-01-06,16,南港,603,25.052116,121.606686,C0A9G0,22.8,83,0.0
2017-01-06,17,南港,873,25.052116,121.606686,C0A9G0,22.8,84,0.0
2017-01-06,18,南港,1998,25.052116,121.606686,C0A9G0,22.6,85,0.0
2017-01-06,19,南港,2391,25.052116,121.606686,C0A9G0,22.0,90,0.5
2017-01-06,20,南港,1833,25.052116,121.606686,C0A9G0,21.8,90,0.0
2017-01-06,21,南港,1006,25.052116,121.606686,C0A9G0,21.5,93,1.5
2017-01-06,22,南港,821,25.052116,121.606686,C0A9G0,21.8,90,0.0
2017-01-06,23,南港,844,25.052116,121.606686,C0A9G0,21.8,90,0.0
2017-01-06,24,南港,391,25.052116,121.606686,C0A9G0,21.7,91,0.5
2017-01-07,1,南港,168,25.052116,121.606686,C0A9G0,21.8,92,0.0
2017-01-07,2,南港,2,25.052116,121.606686,C0A9G0,21.7,92,0.0
2017-01-07,6,南港,0,25.052116,121.606686,C0A9G0,21.3,94,0.0
2017-01-07,7,南港,92,25.052116,121.606686,C0A9G0,21.3,93,0.0
2017-01-07,8,南港,250,25.052116,121.606686,C0A9G0,21.3,93,0.0
2017-01-07,9,南港,487,25.052116,121.606686,C0A9G0,21.8,90,0.0
2017-01-07,10,南港,651,25.052116,121.606686,C0A9G0,23.3,83,0.0
2017-01-07,11,南港,773,25.052116,121.606686,C0A9G0,24.5,73,0.0
2017-01-07,12,南港,1029,25.052116,121.606686,C0A9G0,25.5,68,0.0
2017-01-07,13,南港,1001,25.052116,121.606686,C0A9G0,25.4,69,0.0
2017-01-07,14,南港,898,25.052116,121.606686,C0A9G0,25.8,62,0.0
2017-01-07,15,南港,944,25.052116,121.606686,C0A9G0,25.2,70,0.0
2017-01-07,16,南港,976,25.052116,121.606686,C0A9G0,23.3,77,0.0
2017-01-07,17,南港,1001,25.052116,121.606686,C0A9G0,22.0,82,0.0
2017-01-07,18,南港,1187,25.052116,121.606686,C0A9G0,21.7,82,0.0
2017-01-07,19,南港,1099,25.052116,121.606686,C0A9G0,21.5,84,0.0
2017-01-07,20,南港,765,25.052116,121.606686,C0A9G0,21.5,84,0.0
2017-01-07,21,南港,667,25.052116,121.606686,C0A9G0,21.5,84,0.0
2017-01-07,22,南港,810,25.052116,121.606686,C0A9G0,21.3,86,0.0
2017-01-07,23,南港,657,25.052116,121.606686,C0A9G0,21.4,86,0.0
2017-01-07,24,南港,315,25.052116,121.606686,C0A9G0,21.1,87,0.0
2017-01-08,1,南港,76,25.052116,121.606686,C0A9G0,21.0,88,0.0
2017-01-08,2,南港,1,25.052116,121.606686,C0A9G0,20.8,88,0.0
2017-01-08,6,南港,0,25.052116,121.606686,C0A9G0,20.5,90,0.0
2017-01-08,7,南港,82,25.052116,121.606686,C0A9G0,20.5,91,0.0
2017-01-08,8,南港,168,25.052116,121.606686,C0A9G0,20.6,89,0.0
2017-01-08,9,南港,316,25.052116,121.606686,C0A9G0,21.0,85,0.0
2017-01-08,10,南港,528,25.052116,121.606686,C0A9G0,21.2,81,0.0
2017-01-08,11,南港,527,25.052116,121.606686,C0A9G0,21.7,79,0.0
2017-01-08,12,南港,703,25.052116,121.606686,C0A9G0,20.7,81,0.0
2017-01-08,13,南港,697,25.052116,121.606686,C0A9G0,20.5,80,0.0
2017-01-08,14,南港,788,25.052116,121.606686,C0A9G0,20.1,82,0.0
2017-01-08,15,南港,844,25.052116,121.606686,C0A9G0,19.9,81,0.0
2017-01-08,16,南港,1002,25.052116,121.606686,C0A9G0,19.7,81,0.0
2017-01-08,17,南港,953,25.052116,121.606686,C0A9G0,19.4,83,0.0
2017-01-08,18,南港,1062,25.052116,121.606686,C0A9G0,18.8,87,0.0
2017-01-08,19,南港,842,25.052116,121.606686,C0A9G0,18.7,88,0.0
2017-01-08,20,南港,701,25.052116,121.606686,C0A9G0,18.6,89,0.0
2017-01-08,21,南港,678,25.052116,121.606686,C0A9G0,18.4,89,0.0
2017-01-08,22,南港,666,25.052116,121.606686,C0A9G0,18.3,88,0.0
2017-01-08,23,南港,547,25.052116,121.606686,C0A9G0,18.5,85,0.0
2017-01-08,24,南港,218,25.052116,121.606686,C0A9G0,18.1,85,0.0
2017-01-09,1,南港,94,25.052116,121.606686,C0A9G0,17.9,84,0.0
2017-01-09,2,南港,3,25.052116,121.606686,C0A9G0,18.0,80,0.0
2017-01-09,6,南港,0,25.052116,121.606686,C0A9G0,18.2,72,0.0
2017-01-09,7,南港,212,25.052116,121.606686,C0A9G0,18.3,71,0.0
2017-01-09,8,南港,1078,25.052116,121.606686,C0A9G0,18.1,71,0.0
2017-01-09,9,南港,2101,25.052116,121.606686,C0A9G0,17.6,75,0.0
2017-01-09,10,南港,1033,25.052116,121.606686,C0A9G0,17.9,72,0.0
2017-01-09,11,南港,564,25.052116,121.606686,C0A9G0,17.8,72,0.0
2017-01-09,12,南港,457,25.052116,121.606686,C0A9G0,18.0,71,0.0
2017-01-09,13,南港,522,25.052116,121.606686,C0A9G0,17.3,74,0.0
2017-01-09,14,南港,557,25.052116,121.606686,C0A9G0,17.2,75,0.0
2017-01-09,15,南港,509,25.052116,121.606686,C0A9G0,17.0,76,0.0
2017-01-09,16,南港,462,25.052116,121.606686,C0A9G0,17.1,73,0.0
2017-01-09,17,南港,797,25.052116,121.606686,C0A9G0,17.0,75,0.0
2017-01-09,18,南港,1444,25.052116,121.606686,C0A9G0,17.1,71,0.0
2017-01-09,19,南港,1924,25.052116,121.606686,C0A9G0,17.1,70,0.0
2017-01-09,20,南港,1420,25.052116,121.606686,C0A9G0,17.4,68,0.0
2017-01-09,21,南港,816,25.052116,121.606686,C0A9G0,17.4,65,0.0
2017-01-09,22,南港,636,25.052116,121.606686,C0A9G0,17.3,65,0.0
2017-01-09,23,南港,536,25.052116,121.606686,C0A9G0,17.3,64,0.0
2017-01-09,24,南港,190,25.052116,121.606686,C0A9G0,17.2,66,0.0
2017-01-10,1,南港,96,25.052116,121.606686,C0A9G0,17.1,67,0.0
2017-01-10,2,南港,3,25.052116,121.606686,C0A9G0,17.1,66,0.0
2017-01-10,6,南港,0,25.052116,121.606686,C0A9G0,17.5,69,0.0
2017-01-10,7,南港,190,25.052116,121.606686,C0A9G0,17.6,70,0.0
2017-01-10,8,南港,1055,25.052116,121.606686,C0A9G0,18.1,67,0.0
2017-01-10,9,南港,2045,25.052116,121.606686,C0A9G0,19.0,64,0.0
2017-01-10,10,南港,1034,25.052116,121.606686,C0A9G0,19.4,65,0.0
2017-01-10,11,南港,551,25.052116,121.606686,C0A9G0,19.3,66,0.0
2017-01-10,12,南港,413,25.052116,121.606686,C0A9G0,19.7,63,0.0
2017-01-10,13,南港,498,25.052116,121.606686,C0A9G0,19.4,63,0.0
2017-01-10,14,南港,591,25.052116,121.606686,C0A9G0,20.0,60,0.0
2017-01-10,15,南港,544,25.052116,121.606686,C0A9G0,19.9,61,0.0
2017-01-10,16,南港,436,25.052116,121.606686,C0A9G0,20.1,62,0.0
2017-01-10,17,南港,890,25.052116,121.606686,C0A9G0,19.3,65,0.0
2017-01-10,18,南港,1501,25.052116,121.606686,C0A9G0,19.1,66,0.0
2017-01-10,19,南港,1973,25.052116,121.606686,C0A9G0,19.2,66,0.0
2017-01-10,20,南港,1444,25.052116,121.606686,C0A9G0,19.1,69,0.0
2017-01-10,21,南港,804,25.052116,121.606686,C0A9G0,19.0,71,0.0
2017-01-10,22,南港,699,25.052116,121.606686,C0A9G0,19.0,72,0.0
2017-01-10,23,南港,515,25.052116,121.606686,C0A9G0,18.9,73,0.0
2017-01-10,24,南港,196,25.052116,121.606686,C0A9G0,18.9,72,0.0
2017-01-11,1,南港,98,25.052116,121.606686,C0A9G0,18.8,72,0.0
2017-01-11,2,南港,2,25.052116,121.606686,C0A9G0,18.8,72,0.0
2017-01-11,6,南港,0,25.052116,121.606686,C0A9G0,18.9,74,0.0
2017-01-11,7,南港,203,25.052116,121.606686,C0A9G0,18.7,75,0.0
2017-01-11,8,南港,1019,25.052116,121.606686,C0A9G0,18.9,75,0.0
2017-01-11,9,南港,2050,25.052116,121.606686,C0A9G0,19.3,74,0.0
2017-01-11,10,南港,986,25.052116,121.606686,C0A9G0,19.7,72,0.0
2017-01-11,11,南港,538,25.052116,121.606686,C0A9G0,20.2,73,0.0
2017-01-11,12,南港,474,25.052116,121.606686,C0A9G0,20.0,74,0.0
2017-01-11,13,南港,529,25.052116,121.606686,C0A9G0,20.2,74,0.0
2017-01-11,14,南港,544,25.052116,121.606686,C0A9G0,20.0,75,0.0
2017-01-11,15,南港,561,25.052116,121.606686,C0A9G0,20.0,76,0.0
2017-01-11,16,南港,489,25.052116,121.606686,C0A9G0,20.3,75,0.0
2017-01-11,17,南港,874,25.052116,121.606686,C0A9G0,19.9,77,0.0
2017-01-11,18,南港,1493,25.052116,121.606686,C0A9G0,19.7,79,0.0
2017-01-11,19,南港,2103,25.052116,121.606686,C0A9G0,19.3,83,0.0
2017-01-11,20,南港,1422,25.052116,121.606686,C0A9G0,19.1,86,0.0
2017-01-11,21,南港,780,25.052116,121.606686,C0A9G0,19.5,85,0.0
2017-01-11,22,南港,680,25.052116,121.606686,C0A9G0,19.2,88,0.0
2017-01-11,23,南港,606,25.052116,121.606686,C0A9G0,19.3,87,0.0
2017-01-11,24,南港,250,25.052116,121.606686,C0A9G0,19.1,88,0.0
2017-01-12,1,南港,125,25.052116,121.606686,C0A9G0,19.2,87,0.0
2017-01-12,2,南港,1,25.052116,121.606686,C0A9G0,19.4,87,0.0
2017-01-12,6,南港,0,25.052116,121.606686,C0A9G0,19.6,88,0.0
2017-01-12,7,南港,188,25.052116,121.606686,C0A9G0,19.4,90,0.0
2017-01-12,8,南港,1009,25.052116,121.606686,C0A9G0,19.1,91,0.0
2017-01-12,9,南港,2166,25.052116,121.606686,C0A9G0,19.1,93,0.0
2017-01-12,10,南港,1125,25.052116,121.606686,C0A9G0,19.5,93,0.0
2017-01-12,11,南港,563,25.052116,121.606686,C0A9G0,19.7,93,0.0
2017-01-12,12,南港,475,25.052116,121.606686,C0A9G0,20.0,90,0.0
2017-01-12,13,南港,468,25.052116,121.606686,C0A9G0,20.1,89,0.0
2017-01-12,14,南港,578,25.052116,121.606686,C0A9G0,20.4,87,0.0
2017-01-12,15,南港,547,25.052116,121.606686,C0A9G0,20.6,85,0.0
2017-01-12,16,南港,508,25.052116,121.606686,C0A9G0,20.7,84,0.0
2017-01-12,17,南港,962,25.052116,121.606686,C0A9G0,20.0,87,0.0
2017-01-12,18,南港,1534,25.052116,121.606686,C0A9G0,19.7,88,0.0
2017-01-12,19,南港,2123,25.052116,121.606686,C0A9G0,19.4,89,0.0
2017-01-12,20,南港,1356,25.052116,121.606686,C0A9G0,19.3,89,0.0
2017-01-12,21,南港,866,25.052116,121.606686,C0A9G0,19.0,88,0.0
2017-01-12,22,南港,827,25.052116,121.606686,C0A9G0,18.6,89,0.0
2017-01-12,23,南港,636,25.052116,121.606686,C0A9G0,18.1,90,0.0
2017-01-12,24,南港,254,25.052116,121.606686,C0A9G0,17.8,91,0.0
2017-01-13,1,南港,186,25.052116,121.606686,C0A9G0,17.5,90,0.0
2017-01-13,2,南港,2,25.052116,121.606686,C0A9G0,17.4,90,0.0
2017-01-13,6,南港,0,25.052116,121.606686,C0A9G0,16.3,90,0.0
2017-01-13,7,南港,197,25.052116,121.606686,C0A9G0,16.1,90,0.0
2017-01-13,8,南港,1002,25.052116,121.606686,C0A9G0,16.0,87,0.0
2017-01-13,9,南港,2122,25.052116,121.606686,C0A9G0,15.8,86,0.0
2017-01-13,10,南港,1055,25.052116,121.606686,C0A9G0,15.7,89,0.5
2017-01-13,11,南港,541,25.052116,121.606686,C0A9G0,15.5,91,0.5
2017-01-13,12,南港,461,25.052116,121.606686,C0A9G0,15.7,91,0.5
2017-01-13,13,南港,531,25.052116,121.606686,C0A9G0,15.5,91,0.0
2017-01-13,14,南港,583,25.052116,121.606686,C0A9G0,15.5,92,0.5
2017-01-13,15,南港,580,25.052116,121.606686,C0A9G0,15.5,92,0.0
2017-01-13,16,南港,658,25.052116,121.606686,C0A9G0,15.3,92,0.5
2017-01-13,17,南港,795,25.052116,121.606686,C0A9G0,15.1,92,0.5
2017-01-13,18,南港,2038,25.052116,121.606686,C0A9G0,14.8,93,1.0
2017-01-13,19,南港,2340,25.052116,121.606686,C0A9G0,14.6,93,0.5
2017-01-13,20,南港,1777,25.052116,121.606686,C0A9G0,14.4,94,1.5
2017-01-13,21,南港,963,25.052116,121.606686,C0A9G0,14.5,94,1.0
2017-01-13,22,南港,876,25.052116,121.606686,C0A9G0,14.6,95,1.0
2017-01-13,23,南港,917,25.052116,121.606686,C0A9G0,14.3,95,1.0
2017-01-13,24,南港,436,25.052116,121.606686,C0A9G0,14.1,93,0.5
2017-01-14,1,南港,119,25.052116,121.606686,C0A9G0,14.0,93,0.5
2017-01-14,2,南港,1,25.052116,121.606686,C0A9G0,13.8,94,1.0
2017-01-14,6,南港,0,25.052116,121.606686,C0A9G0,13.0,91,0.5
2017-01-14,7,南港,107,25.052116,121.606686,C0A9G0,12.8,92,1.5
2017-01-14,8,南港,258,25.052116,121.606686,C0A9G0,12.7,93,2.5
2017-01-14,9,南港,440,25.052116,121.606686,C0A9G0,12.9,94,2.0
2017-01-14,10,南港,580,25.052116,121.606686,C0A9G0,13.3,94,1.0
2017-01-14,11,南港,728,25.052116,121.606686,C0A9G0,13.7,92,1.0
2017-01-14,12,南港,905,25.052116,121.606686,C0A9G0,13.8,91,0.5
2017-01-14,13,南港,732,25.052116,121.606686,C0A9G0,13.9,90,0.5
2017-01-14,14,南港,786,25.052116,121.606686,C0A9G0,14.1,91,0.0
2017-01-14,15,南港,872,25.052116,121.606686,C0A9G0,14.7,84,0.0
2017-01-14,16,南港,954,25.052116,121.606686,C0A9G0,15.1,78,0.0
2017-01-14,17,南港,1100,25.052116,121.606686,C0A9G0,15.5,72,0.0
2017-01-14,18,南港,1206,25.052116,121.606686,C0A9G0,15.5,68,0.0
2017-01-14,19,南港,967,25.052116,121.606686,C0A9G0,15.1,75,0.0
2017-01-14,20,南港,740,25.052116,121.606686,C0A9G0,13.8,90,0.0
2017-01-14,21,南港,627,25.052116,121.606686,C0A9G0,13.9,88,0.0
2017-01-14,22,南港,711,25.052116,121.606686,C0A9G0,13.6,90,0.0
2017-01-14,23,南港,730,25.052116,121.606686,C0A9G0,13.6,91,0.0
2017-01-14,24,南港,304,25.052116,121.606686,C0A9G0,13.5,92,0.5
2017-01-15,1,南港,126,25.052116,121.606686,C0A9G0,13.8,88,0.0
2017-01-15,2,南港,1,25.052116,121.606686,C0A9G0,14.4,80,0.0
2017-01-15,6,南港,0,25.052116,121.606686,C0A9G0,13.3,91,0.0
2017-01-15,7,南港,82,25.052116,121.606686,C0A9G0,13.6,88,0.0
2017-01-15,8,南港,166,25.052116,121.606686,C0A9G0,13.9,88,0.0
2017-01-15,9,南港,290,25.052116,121.606686,C0A9G0,14.0,86,0.0
2017-01-15,10,南港,417,25.052116,121.606686,C0A9G0,14.5,79,0.0
2017-01-15,11,南港,607,25.052116,121.606686,C0A9G0,14.1,85,0.0
2017-01-15,12,南港,725,25.052116,121.606686,C0A9G0,13.8,90,0.5
2017-01-15,13,南港,697,25.052116,121.606686,C0A9G0,13.8,91,0.0
2017-01-15,14,南港,723,25.052116,121.606686,C0A9G0,13.8,92,0.0
2017-01-15,15,南港,832,25.052116,121.606686,C0A9G0,14.0,88,0.0
2017-01-15,16,南港,884,25.052116,121.606686,C0A9G0,13.5,92,0.5
2017-01-15,17,南港,888,25.052116,121.606686,C0A9G0,13.6,93,0.0
2017-01-15,18,南港,1118,25.052116,121.606686,C0A9G0,13.4,93,0.0
2017-01-15,19,南港,1002,25.052116,121.606686,C0A9G0,13.6,91,0.0
2017-01-15,20,南港,809,25.052116,121.606686,C0A9G0,13.6,93,0.5
2017-01-15,21,南港,790,25.052116,121.606686,C0A9G0,13.6,94,0.0
2017-01-15,22,南港,770,25.052116,121.606686,C0A9G0,13.8,95,1.0
2017-01-15,23,南港,692,25.052116,121.606686,C0A9G0,13.8,94,1.0
2017-01-15,24,南港,313,25.052116,121.606686,C0A9G0,13.8,95,0.5
2017-01-16,1,南港,94,25.052116,121.606686,C0A9G0,13.7,95,0.5
2017-01-16,2,南港,1,25.052116,121.606686,C0A9G0,13.8,94,0.0
2017-01-16,6,南港,0,25.052116,121.606686,C0A9G0,13.5,93,0.0
2017-01-16,7,南港,205,25.052116,121.606686,C0A9G0,13.3,93,0.0
2017-01-16,8,南港,1015,25.052116,121.606686,C0A9G0,13.8,92,0.0
2017-01-16,9,南港,2133,25.052116,121.606686,C0A9G0,14.2,92,0.0
2017-01-16,10,南港,1064,25.052116,121.606686,C0A9G0,14.9,85,0.0
2017-01-16,11,南港,544,25.052116,121.606686,C0A9G0,15.2,82,0.0
2017-01-16,12,南港,472,25.052116,121.606686,C0A9G0,15.4,81,0.0
2017-01-16,13,南港,514,25.052116,121.606686,C0A9G0,14.7,89,0.0
2017-01-16,14,南港,567,25.052116,121.606686,C0A9G0,15.2,85,0.0
2017-01-16,15,南港,557,25.052116,121.606686,C0A9G0,15.5,80,0.0
2017-01-16,16,南港,515,25.052116,121.606686,C0A9G0,15.4,80,0.0
2017-01-16,17,南港,1075,25.052116,121.606686,C0A9G0,15.7,77,0.0
2017-01-16,18,南港,1517,25.052116,121.606686,C0A9G0,15.8,75,0.0
2017-01-16,19,南港,1843,25.052116,121.606686,C0A9G0,15.9,74,0.0
2017-01-16,20,南港,1437,25.052116,121.606686,C0A9G0,15.7,77,0.0
2017-01-16,21,南港,779,25.052116,121.606686,C0A9G0,15.8,77,0.0
2017-01-16,22,南港,693,25.052116,121.606686,C0A9G0,16.0,76,0.0
2017-01-16,23,南港,518,25.052116,121.606686,C0A9G0,16.0,75,0.0
2017-01-16,24,南港,180,25.052116,121.606686,C0A9G0,16.1,78,0.0
2017-01-17,1,南港,104,25.052116,121.606686,C0A9G0,16.1,81,0.0
2017-01-17,2,南港,2,25.052116,121.606686,C0A9G0,16.3,78,0.0
2017-01-17,6,南港,0,25.052116,121.606686,C0A9G0,16.0,82,0.0
